"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7293513712527997","0.9875978827476501","128.1677485447304","92.48498427129425","0.9881227612495422","139.82129863664215","85.21888935460454","0.9812787175178528","119.1443030662786","85.03136828937363","0.9204690456390381","149.22265944138073","92.6455013308905","0.7254772782325745","100.53015216503269","98.21856743466539","0.9947008490562439","174.59973703022877","150.86106561981472","0.9898675680160522","92.43249431934233","139.54043228014382","0.9779568910598755","198.67841733047388","237.76400675815822","0.9682416915893555","54.72721274382149","153.37042074287888","0.9460180997848511","186.90865310968138","312.07306718404317","0.841585099697113","74.58136265573938","76.91670105520603","0.9756646156311035","163.61612157883988","316.26605278622793","0.9803063869476318","104.19349022160948","302.34468983337945","0.04964788630604744","178.86000689338238","354.5036923568861","0.04456453025341034","46.608727149714056","327.16183282632744","0.012903312221169472","168.12547870710785","323.15652222759957","0.014570695348083973","52.11466072431577","316.4095556208518"
"1","0.7298367246985435","0.9883438348770142","128.4039186963848","91.70332647002904","0.988072395324707","140.39833218443627","84.87437560495023","0.9818646907806396","119.86805236417484","84.58289762513829","0.9162772297859192","149.316996655433","92.9387536513067","0.7334421873092651","103.05803685406455","92.84359552163994","0.9950789213180542","175.5921128216912","151.34900118397402","0.988301694393158","91.53643439797794","139.20867109720686","0.9798023104667664","198.04459316278596","236.70322654521573","0.9705134630203247","53.70988434436275","153.78522754770466","0.9455061554908752","186.5930255565768","311.52819068030976","0.8431857228279114","75.22351632710377","76.5710611258988","0.9766577482223511","163.06559244791669","317.2217661089602","0.9800957441329956","103.7448379416871","302.97204481816925","0.05103149637579918","177.55980647467322","354.6003655627766","0.04267740994691849","46.59024506612541","327.7953129321073","0.012702747248113155","168.2379270067402","323.3202152758573","0.013670568354427814","123.69261897467321","321.3160043902102"
"2","0.7297503577873987","0.9877793788909912","127.69946927338644","91.74424163008159","0.9884147644042969","138.95547704758988","92.6048292311947","0.9804354906082153","119.34078042024102","84.68584178823286","0.9145923256874084","149.01695899714053","93.49946958828818","0.7365932464599609","103.76486385569854","93.37874150909154","0.9951443076133728","174.90591809640523","150.38586641834902","0.9892873764038086","92.12804457720588","139.43486306519637","0.9789155125617981","198.77206839767157","237.3891104639104","0.9683021903038025","54.19852861391953","154.30696470547568","0.9431601762771606","185.86912466809642","311.4970141385509","0.846268892288208","75.43693991268383","76.79732601199531","0.9765768051147461","164.3359055861928","316.4143520118916","0.9791026711463928","103.02986494076798","303.0738384955753","0.05159396305680275","177.53733915441177","354.72912273575776","0.04406166821718216","45.88303110957925","327.3762444690266","0.011932611465454102","167.3190806270425","323.1734068203817","0.013594701886177063","51.30510716656455","316.84136044662614"
"3","0.7302150600315893","0.9878631830215454","127.76279424530229","92.31040211905422","0.987933874130249","139.58006216809642","85.63212436912335","0.9795261025428772","119.68094171262256","85.44033354362556","0.9152209758758545","148.91438802083334","93.03886211023922","0.7472445368766785","100.61335146037582","98.56730233251523","0.9952996969223022","175.6509778390523","150.7545889795354","0.9886859655380249","91.89028671364379","138.8925305931969","0.9813206791877747","198.28635620915034","235.68720184596242","0.9673380255699158","55.04069808261847","153.09154949357026","0.942950963973999","186.984943065768","310.3595564850664","0.8449246287345886","73.86768216401144","76.65449564435842","0.9723265171051025","164.98313355290034","303.12232093473455","0.9782610535621643","103.33463382097631","303.3251304964049","0.054164741188287735","176.74252578635623","354.99477150165933","0.043387819081544876","48.035246406505316","328.0826102737832","0.013727770186960697","166.80191738153596","323.6203137963219","0.013479487039148808","123.83933472477533","321.00093335176996"
"4","0.7308844210689559","0.9879909157752991","128.35000031913808","93.30749241651688","0.9876981973648071","139.15573618770426","93.01712441233408","0.977105975151062","119.6005428538603","85.89302535605643","0.9190336465835571","149.20864928002453","92.60573665652656","0.7408794164657593","100.75255948733661","99.25667821833518","0.9952912330627441","175.55992774714053","150.3507198907633","0.9891897439956665","92.36184512867648","138.82842747511063","0.9832602739334106","197.48884612438727","232.1498958621405","0.9687492251396179","54.97494766135621","152.56062465431418","0.9424615502357483","187.44167751736111","309.25865510923677","0.8566668629646301","73.8025141697304","77.86679968369747","0.9782086610794067","164.7421843086193","315.67736060218476","0.9780557155609131","103.08123819189134","304.37272063398785","0.05192665010690689","176.92610996221407","354.92052466468476","0.04132017493247986","114.00247012867648","342.1812776548673","0.014287944883108139","166.51314529718138","322.70559665376106","0.012908970937132835","94.53388288909315","319.5288950152102"
"5","0.7301090542665299","0.9873900413513184","128.8629429636438","93.42914412506914","0.9882947206497192","140.3261910232843","85.65634938467922","0.9782426357269287","119.31329465379902","85.64353200186672","0.9185720086097717","149.14866727941177","92.24514851527933","0.7452884316444397","101.13577250561684","98.67203704023784","0.9952278137207031","176.0922660079657","151.00289943998897","0.9888498187065125","92.26702920751634","138.7932809475249","0.9817054271697998","198.927712035335","232.6843855866289","0.9666861891746521","55.166231043198536","152.43201331754702","0.9493886232376099","188.16825916564542","309.3878659948839","0.8410081267356873","73.70116389654821","76.05910309648092","0.9717305898666382","165.85840162888073","302.5468512340985","0.9782142639160156","102.96914892258988","302.90301567685293","0.05232758820056915","176.96598626429738","355.2519293590985","0.04286576062440872","112.82242519403596","362.0921015106472","0.013317001052200794","167.41996017156865","322.7892094164823","0.012744882144033909","93.98991204554738","320.0458357819414"
"6","0.7301902036894771","0.9882625937461853","127.69513697406046","92.17624090414132","0.9882835149765015","139.3994459763072","93.08715820312501","0.9797580242156982","119.16566138174021","85.34080842954923","0.911303699016571","149.01667177287584","92.16944331616428","0.7513055205345154","102.56727430555556","92.78060237918281","0.9951024055480957","175.48842486213238","150.61635245264105","0.9900213479995728","92.3752010569853","138.7931837233822","0.9797118306159973","199.09439785028596","236.1463266558352","0.9657395482063293","55.19304661968955","152.69344903726494","0.9448477625846863","186.45777484170753","300.38293349004425","0.8390542268753052","81.46387037888073","89.5168932349281","0.9776943922042847","164.65708614174838","317.0740826362003","0.9799851179122925","103.14833697150736","302.92071047082413","0.05251476541161537","177.41876340379903","354.4873262928651","0.042164456099271774","111.67382333792892","361.94341338841264","0.01385770458728075","168.22811351102942","322.8911327260786","0.013626552186906338","124.57933612898285","320.58066579092923"
"7","0.7298148926895331","0.9875405430793762","127.61200150633171","92.53051757812501","0.9885278940200806","138.9856036815768","92.50736202813884","0.9781596064567566","119.10480972988154","85.38645516454646","0.9133310914039612","148.92375472324346","92.86815271968337","0.7467822432518005","100.323526220384","98.05069374827158","0.9949634075164795","175.57278901143792","151.1199573077987","0.9888156652450562","91.88199710222631","138.917112097276","0.9800283908843994","199.90494472528596","234.12477746474008","0.9676603674888611","55.07615033318015","152.7093127765487","0.9456215500831604","186.42421747344773","300.87647564643254","0.8350294232368469","82.015420751634","89.27734915134127","0.9778369665145874","164.845601000817","316.7322425504702","0.978573739528656","102.39304087520425","304.06617291205754","0.052987806499004364","177.95738868464053","354.12860161435293","0.042252738028764725","112.62062621272467","361.2152369676438","0.014874188229441643","167.3959769454657","322.55136675539273","0.013867554254829884","124.91785386029413","320.6507643978153"
"8","0.7300054070484989","0.9873369932174683","127.77946123110704","92.4262527870921","0.9879217743873596","139.22535615808823","92.55496945001384","0.9784762263298035","118.99920694189134","85.27129316751936","0.9136092066764832","149.21584584354576","92.15555646778209","0.7398649454116821","102.83132914624184","92.33534011165654","0.9952247142791748","175.70093890420753","150.02830842954924","0.9888928532600403","92.26478726256128","138.8371290358822","0.9803704023361206","199.82141033496734","234.3102649249862","0.9686279892921448","54.46866702410131","152.73261416274892","0.944993257522583","185.68135978349673","309.64142655904317","0.8435690999031067","73.81291807087419","76.47096076897816","0.9780362248420715","165.90218737234477","316.8231795319414","0.9771223664283752","102.8994890599469","303.72643934941925","0.05132375285029411","177.13088490604576","354.4295751521018","0.042501773685216904","111.56650518280229","360.70357871266594","0.019948970526456833","183.04502399918303","323.3674662092091","0.012271368876099586","94.44189133986929","319.6892500345686"
"9","0.7278197450453744","0.9882395267486572","128.29600215737338","92.53303730382329","0.9885043501853943","138.89059627757354","91.6804301844234","0.9817091226577759","119.33538698682598","84.42737140486726","0.9045178294181824","148.8843252144608","92.0603335220202","0.7353888750076294","104.09657596762663","92.36734305862832","0.9952147006988525","176.000465941585","150.5651477374862","0.9886910915374756","92.89224462571488","138.59607797808354","0.978091299533844","200.32813776552288","235.61523977634127","0.9689447283744812","54.24963458690768","152.07163582860898","0.9442504644393921","185.95561108558007","300.48109746612283","0.8259017467498779","85.03769020629086","89.11106345927821","0.9777956604957581","166.15341286254085","317.0346096342644","0.9777529239654541","102.40477717779821","305.1170038543971","0.04980982467532158","176.78399777879903","354.67940879079094","0.04054543003439903","111.9598667917688","361.5343590120299","0.014050396159291267","166.36200150633172","322.66388749654317","0.013527695089578629","94.59284364787582","319.6958612762721"
