"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7495512366294861","0.9896593689918518","123.12523935355392","91.9742739517077","0.9889147877693176","130.39955288756127","85.27153622787611","0.9742581248283386","114.38320982689952","83.72964234478707","0.7458707094192505","142.82639846303104","88.35211559734515","0.7808641195297241","102.51199161305148","93.02444863108408","0.994416356086731","157.5622319240196","144.99370203608962","0.991594672203064","90.16419653799021","147.50232797808354","0.9780867695808411","189.61783215890523","195.2642552198562","0.9738293886184692","44.51959348192402","199.76631637168143","0.8055462837219238","150.884459252451","173.2627882155697","0.9428920149803162","72.18912760416667","167.02090103014382","0.9779834151268005","162.36170151654412","290.55606808282636","0.9623644948005676","93.72710184334152","298.20825627419805","0.27567657828330994","154.227925219567","347.5119153588219","0.28923162817955017","104.74860696231619","352.40073415030423","0.042677801102399826","174.55371732026146","331.6072123029591","0.02850450947880745","0.540868659424626","322.0082078781803"
"1","0.7481369425487869","0.989835798740387","124.22567529616013","92.77506870506085","0.9893723130226135","130.4336448120915","85.70681681675194","0.9779650568962097","114.62110332414217","84.3109292899613","0.7292144894599915","143.4830090890523","88.404292553927","0.7917603254318237","102.45140325010213","93.39390037334071","0.9934763312339783","157.98899931066177","145.30637487900998","0.9914442896842957","89.97866561989379","147.52339320900168","0.97539222240448","190.14788858251634","194.0973062430863","0.973282516002655","44.342419992085375","199.80089575843476","0.8153652548789978","171.6223862591912","175.12456573216264","0.9415452480316162","73.15192727481617","168.23391804652934","0.9792150259017944","162.0813068065768","289.4796671909569","0.962674081325531","93.1982661228554","296.97772270810293","0.2541068196296692","154.32382621017157","347.50533652516594","0.28360703587532043","104.85858194189134","352.2114063364215","0.04084761440753937","174.9277311836193","330.7338802371405","0.029223600402474403","-0.4320440728679981","322.70627722276"
"2","0.7380676878725781","0.9897805452346802","123.64543441074348","92.17321885370576","0.9891075491905212","129.69096264808007","85.61080797583656","0.9754355549812317","113.86086856617648","83.82208630047015","0.7423399686813354","143.38129978553923","88.27257004459348","0.7836199998855591","101.58275728911357","93.91092216019082","0.9927175045013428","158.1021497140523","146.06592228982302","0.9899963140487671","89.63906281913808","149.44436402447457","0.9664155840873718","192.49543632557192","197.01688243224558","0.974463701248169","43.19349500868056","201.08869434457966","0.7769598960876465","164.44651884191177","169.62736686774062","0.9377323985099792","73.74763837826798","162.99604837873343","0.9782150387763977","161.38274548100492","292.4943285916759","0.9594229459762573","102.4813942504085","295.73584632535955","0.19149766862392426","153.75271267361111","347.5236146639934","0.23218700289726257","104.2294411254085","352.61193739629425","0.037435438483953476","176.24441508374184","331.21027853636616","0.029823582619428635","-0.236355323417514","323.43383789062506"
"3","0.7437784215983223","0.9899876713752747","124.08045949499592","92.41200134817478","0.9895424842834473","130.10784473294527","85.61028134506361","0.9741739630699158","115.01302083333334","86.71135286314298","0.7394466996192932","143.5916436887255","87.70132959416483","0.7783227562904358","101.72497319240196","93.6853459451051","0.9930336475372314","157.96889361213235","147.06639112624447","0.9904663562774658","89.91056953380311","149.92154011684184","0.9722476601600647","190.17828648386438","192.3699248997511","0.9726395010948181","42.83729702818628","203.97166564401275","0.7539498805999756","152.10535386029412","170.9675368587528","0.9526832103729248","73.33278282015932","164.236936316026","0.9800363183021545","162.1567670036765","292.3864097932799","0.9643032550811768","100.78077129289217","297.9285748237003","0.24877873063087463","153.552325878268","346.83536495782636","0.27203071117401123","104.14578705831292","350.96777991910955","0.04304991662502289","174.3225815716912","332.2194975456306","0.029540404677391052","-0.0607445660759421","324.9624930862832"
"4","0.7500015378874891","0.9894660711288452","123.33893420649511","92.29339599609376","0.990037202835083","129.70675998263889","85.69052367083795","0.974772572517395","114.21887765522877","83.48227171771295","0.7593125104904175","143.51763556985296","88.79963832618917","0.773709774017334","102.11973103043302","94.18350624827158","0.9931737780570984","158.67844924428107","145.47048923188606","0.9911453127861023","91.23484094158498","147.73244131982855","0.972305417060852","191.54813878676472","193.04976471757467","0.970719575881958","42.68148983226103","203.52381883469306","0.7838981747627258","171.1942146650327","175.29418945312503","0.9424314498901367","70.01879723243465","169.36661171702158","0.9821625351905823","161.20203354779412","291.2327481160122","0.9622730612754822","94.40106560202206","298.50005833448563","0.28401872515678406","153.7075705933415","346.6978900200498","0.30867114663124084","104.26173789828432","351.0822127350664","0.04251948371529579","174.67936197916669","331.8053226977323","0.02940935268998146","-0.18475654078464884","322.92149906664827"
"5","0.752613688545192","0.989517867565155","124.38526826746325","92.15985053408463","0.9896266460418701","130.43000663807192","85.99108400598037","0.9763087630271912","115.5923761106005","86.46773346757467","0.7501507997512817","144.08736085580065","88.42565755928513","0.7883390188217163","103.13250772314134","93.43334096722899","0.9933444261550903","157.6611806832108","145.33790790929206","0.9914679527282715","86.47332484426063","150.08555724557525","0.9777539968490601","190.6213458690768","189.5213061307384","0.9726601243019104","44.55434761795343","201.6443303201051","0.8512271046638489","166.6217160692402","170.34792739733132","0.9465082287788391","74.50598224315769","165.39312582100388","0.9805742502212524","162.41530075571896","291.2611699737279","0.9637482762336731","93.57401928870507","298.1026708552268","0.2588215470314026","156.2157883986928","347.76307772746134","0.2939926087856293","104.67696844362746","351.9377203747235","0.044334664940834045","174.11487055759804","331.4357413232854","0.026056429371237755","0.7813504786273233","322.70608277447457"
"6","0.757208492826013","0.9906965494155884","124.01139003778596","92.62147076362002","0.9884997010231018","130.38156945720996","85.65313288595824","0.9769467711448669","115.5407794628268","86.02206609945382","0.7756723761558533","143.3459233302696","88.74269738661505","0.7836615443229675","103.13772563061684","93.10452081460869","0.9935019612312317","156.60003063725492","145.7195774854812","0.9916905164718628","85.81524618310867","150.6387626175332","0.9759628176689148","189.50353285845588","187.44252432764105","0.9765655398368835","43.242841733047385","201.9583156889519","0.8578083515167236","151.34109796262257","166.27995583863387","0.9592992663383484","71.70134101817811","162.53912731609515","0.9803175926208496","163.07168798508988","292.13712709139935","0.9617984294891357","92.83829433466096","299.0495367809735","0.27180215716362","155.48880782781865","347.3633244607301","0.3149571418762207","103.81121068218955","351.3414122995022","0.04269041493535042","175.41851766748368","330.4692361207135","0.030673246830701828","0.765332739337597","322.80298283669805"
"7","0.7583467684247914","0.9906699061393738","124.22556359783498","92.51939351579784","0.9892190098762512","130.32721226511438","85.27445295215709","0.9774075150489807","115.72445140165442","85.91199216589465","0.7951219081878662","144.06939338235296","89.22586896778209","0.7880799770355225","103.19811453227125","92.52612628767976","0.9932332634925842","157.2830499387255","146.40249606782356","0.9914617538452148","85.8929483251634","151.00482771881914","0.9762848019599915","190.12660207312092","190.4291203591676","0.9719744324684143","43.00249885110294","201.95392439850664","0.8712211847305298","150.7437353196487","165.27276233234238","0.9562830924987793","70.37002463745915","161.99880414304482","0.9800332188606262","162.4774528952206","293.03628837112836","0.9625859260559082","93.17339728860294","299.36908012997793","0.26673623919487","153.18688087214053","347.2093538267423","0.30722901225090027","104.09775677849265","351.00919740389935","0.03961672633886337","173.84389042075165","331.6225089014104","0.03473709523677826","0.21458041434194527","323.43604163785955"
"8","0.7620265385245576","0.9918409585952759","124.22766193065769","92.55284672289824","0.9888337850570679","130.03646152471407","85.63373666948978","0.9764389991760254","115.83974800857844","86.11920922203403","0.8130635023117065","144.07033483966504","89.16460155385786","0.7856258153915405","102.61089250153186","93.49618827347207","0.9935990571975708","157.1518363204657","146.00517340465987","0.9921201467514038","86.23501646752452","150.0555149854812","0.9771273732185364","188.42339409722223","189.87087553581307","0.9705677032470703","42.91010837928922","200.12239979431695","0.8587765097618103","150.80831290849673","167.48291015625003","0.9568855166435242","68.56287339154412","163.45784685253042","0.9819811582565308","162.80693104064542","293.2304449840985","0.9673646688461304","94.26047730290033","300.361058057937","0.29962554574012756","155.03899867238562","346.9286029106748","0.3364329934120178","103.34293938929738","350.1158047566372","0.03998584300279617","174.20188355290034","331.11405904314165","0.024181578308343887","84.06550787632762","170.18875527170908"
"9","0.7528738778303651","0.9912830591201782","124.08450457005719","92.13225508158186","0.9887169599533081","130.07278741574757","85.36327530852462","0.9777182936668396","115.88453903696896","86.1745459632536","0.7995314002037048","144.3832497191585","89.3523008633504","0.7932461500167847","103.06035858353759","93.1558794679895","0.9929476976394653","156.86743642769608","147.67772033151275","0.9911507368087769","86.31222394556781","152.32495333241152","0.9770277738571167","188.80795547385623","189.61976177924504","0.9696387648582458","43.976743610855806","200.4924024733822","0.8878872990608215","151.2778288398693","166.08430845547568","0.953715980052948","71.15786483864379","168.0755237140487","0.9803404808044434","163.93695108251634","292.8537014311394","0.9652413725852966","93.12566221149919","299.80464428926996","0.23203794658184052","155.1486226000817","348.24174459001665","0.2287207841873169","104.0329478145425","352.3277188191372","0.0373360700905323","174.07730800653596","329.5219164823009","0.03231515362858772","0.09921879550210791","323.125702174364"
