"F#","Score","nose_score","nose_x","nose_y","leftEye_score","leftEye_x","leftEye_y","rightEye_score","rightEye_x","rightEye_y","leftEar_score","leftEar_x","leftEar_y","rightEar_score","rightEar_x","rightEar_y","leftShoulder_score","leftShoulder_x","leftShoulder_y","rightShoulder_score","rightShoulder_x","rightShoulder_y","leftElbow_score","leftElbow_x","leftElbow_y","rightElbow_score","rightElbow_x","rightElbow_y","leftWrist_score","leftWrist_x","leftWrist_y","rightWrist_score","rightWrist_x","rightWrist_y","leftHip_score","leftHip_x","leftHip_y","rightHip_score","rightHip_x","rightHip_y","leftKnee_score","leftKnee_x","leftKnee_y","rightKnee_score","rightKnee_x","rightKnee_y","leftAnkle_score","leftAnkle_x","leftAnkle_y","rightAnkle_score","rightAnkle_x","rightAnkle_y"
"0","0.7344068907858694","0.9913520812988281","121.03573867698121","104.92575316302545","0.9901260137557983","133.08432585273692","92.64814258676715","0.9780269861221313","112.6971794577206","91.98146853826744","0.8754191994667053","144.84797857945262","104.42555115286228","0.7797999978065491","92.69938948886848","105.30869475508159","0.9935211539268494","171.84168198529412","167.08218464809184","0.9919732809066772","84.5090060763889","158.97693195174227","0.9884243011474609","198.45120698018792","243.92168163198286","0.9773690700531006","39.00937946793301","165.17625116668972","0.9564892649650574","183.99592779820262","313.6133892768253","0.8860844969749451","74.75656147875817","89.62308630479122","0.9813761711120605","160.15693614685458","318.3728351424226","0.9833006858825684","102.42548126021242","320.783669800885","0.03886057436466217","180.03997204350492","357.13610083655976","0.039291806519031525","60.6323321972018","344.4727858821903","0.018750730901956558","180.88066150939542","333.9044243466538","0.014751328155398369","124.30324180453432","317.5612728152655"
"1","0.7327725452863995","0.9911482930183411","120.61386208129086","105.87628930015903","0.989981472492218","132.65652924581292","93.56443151963497","0.979449987411499","112.43263793147467","92.79685501503734","0.8796376585960388","144.88616344975492","103.82170010456997","0.7741835117340088","92.53584718392565","104.80222988972622","0.9936935305595398","172.09116817299838","166.60711507881638","0.9922950267791748","85.02781288296569","158.7817544852738","0.9877564907073975","198.14494612949346","244.3790239992395","0.9761627912521362","37.98044641033497","166.54852132881638","0.9528508186340332","182.594624438317","311.60723390832413","0.8653784394264221","73.4079238791871","89.41068396104122","0.9823896288871765","160.5353062448938","318.6472016731195","0.9838062524795532","102.68410277522467","320.0675167657633","0.03925781324505806","179.76337507659315","357.2733165099558","0.03826361149549484","58.55518216401144","344.33096826603986","0.01681627333164215","180.88734745200165","334.4516018217644","0.014061669819056988","125.03185795802696","317.30392050954094"
"2","0.734251384404214","0.9911471009254456","120.76427983302696","104.91277373997512","0.9904374480247498","132.70561268127042","92.76594583967092","0.9793134331703186","112.28249144709967","92.30776086317755","0.8805822730064392","145.26541117749184","104.06689129044526","0.7773892879486084","92.95169207005719","104.69880770793004","0.9935311675071716","171.7602698631536","166.56216511684184","0.9928756952285767","84.85385869842729","158.61906608649062","0.9879400730133057","197.78309142667484","243.4737051904729","0.9766448736190796","39.205888735702615","165.84619032598175","0.9544737339019775","182.230854907067","311.6224008745852","0.8789051175117493","73.80485983455883","89.95353496180172","0.9829553961753845","161.11556308721407","318.63770611518254","0.984017550945282","102.45478611366423","320.295637012583","0.041208766400814056","179.17925666360296","356.9852413751383","0.03940754011273384","59.83450696359273","343.8253703159569","0.017358124256134033","180.109272875817","335.5443363696073","0.014085953123867512","124.74526399101308","317.379625708656"
"3","0.7340984526912079","0.9914590716362","121.5524391722835","105.16689334295494","0.9902528524398804","133.28678704554738","92.90923802198563","0.9789575338363647","112.65703986672794","92.6027065040791","0.8849422335624695","145.04900365093954","103.43721102824254","0.7811280488967896","93.40723773233252","104.57571384126108","0.9935712814331055","172.208291845384","166.0139343801853","0.9926314353942871","85.0311638327206","158.62723291447733","0.9865311980247498","198.44964320363565","243.0635651444967","0.9765015244483948","39.95783388225082","165.5948173050332","0.9562586545944214","182.6153843698938","311.80019142353433","0.8726779222488403","73.64841835171569","90.21126806208518","0.9825524091720581","161.8280388327206","319.26431571487836","0.9836336970329285","103.1778253293505","320.19928788716817","0.039360374212265015","178.91291998570262","357.4010690334624","0.03826810047030449","59.12623187295752","344.1470525961007","0.017299050465226173","180.6268190870098","334.394012721239","0.013648307882249355","124.95680466196896","317.21411780973455"
"4","0.7343802360598656","0.991459310054779","122.20467760671978","104.76858223434044","0.989797055721283","133.67207446129495","92.7252899439989","0.9790696501731873","113.56392654718138","92.5005644401618","0.879185140132904","144.92319942299838","103.68638030195659","0.7754718661308289","93.69152592677696","104.9880576344718","0.9933178424835205","171.9876557393791","166.47655925919526","0.9929097294807434","85.01142514297386","158.30313623478983","0.9872176647186279","198.27555338541669","242.7870758866842","0.9766901731491089","40.507740693933826","166.20575761373067","0.9620007276535034","183.06166704963238","310.4834200428651","0.8787501454353333","73.98869134242238","90.26506542104536","0.9831579327583313","162.16929317299838","319.43497649336285","0.9838196635246277","103.63767137714461","320.51037273575776","0.04058237001299858","179.05685125612746","356.93546261407636","0.03939905762672424","58.94370883118873","343.7166413163717","0.017229845747351646","180.14171326082518","333.72277724004425","0.014405838213860989","125.64157124438317","317.156237036781"
"5","0.7340084819451851","0.9922381043434143","122.32495276756536","105.56365696729813","0.9907078742980957","134.23630259395426","93.11055681346792","0.9793029427528381","114.48714511846406","92.45719437050609","0.8850734829902649","146.42728119893792","103.37214377074116","0.7711569666862488","92.4081520629085","107.82345392007744","0.9941036105155945","171.8673566431781","166.5788552613385","0.9931977987289429","85.18916111366423","159.7425720754978","0.9877209067344666","198.4457656760621","243.1832804722069","0.9761295318603516","38.571585860906865","167.14837808524615","0.9598928093910217","184.24423317504085","310.65450212596795","0.8737596273422241","73.45508450776144","90.0222643286781","0.9832357168197632","161.37018739787584","318.77070874239496","0.9831514954566956","103.33633323120915","320.2518861483684","0.039590124040842056","178.87862859987746","357.8763978671184","0.037253525108098984","110.74617672589869","359.93848952571904","0.01748417131602764","180.6918753829657","333.7968944448286","0.01414550468325615","125.55032966962827","316.57360515763276"
"6","0.7352418292532948","0.9905978441238403","122.27749693627452","105.53841109824393","0.9892953038215637","134.37809563929738","93.34684388827435","0.97868412733078","114.70914553972631","91.9553881619884","0.8853985071182251","145.75571895424838","103.91688254027241","0.791356086730957","93.98747063929738","104.11797447542175","0.993786096572876","172.36404718137257","166.76672471308078","0.9925333857536316","85.61233819699756","159.01298590465987","0.9885159730911255","198.59060648999184","241.80720236449116","0.9738242030143738","39.36239803538603","168.75596308075222","0.9632207751274109","182.9764093137255","309.6697836006637","0.8765230774879456","74.54874674479167","90.45554372061672","0.9835489392280579","161.50349137050654","319.0848399474558","0.9825857877731323","102.92522754544527","320.19863972621687","0.04130925238132477","178.8498104319853","357.9891454646018","0.03624822571873665","111.25247332005719","360.9657922255255","0.017645929008722305","180.36174300449346","333.65640555862836","0.014037583023309708","126.7526344847835","316.3327485481195"
"7","0.7357594390564105","0.9906151294708252","122.14440040339053","106.30542856402103","0.9899412989616394","134.34374042585785","93.74886571833518","0.979514479637146","114.6432435278799","92.024773791828","0.8991669416427612","146.3275824652778","104.26772396121406","0.7894435524940491","93.12519148284315","104.31391353100803","0.9929361939430237","172.31735728145426","167.38852171771296","0.9925988912582397","86.26243840635213","160.0052717090708","0.9879857897758484","198.86161854064542","243.06725966191928","0.9757097959518433","39.80856502757353","168.36249697524892","0.9627223610877991","183.70069316789215","310.4016545388551","0.8751136064529419","74.24601236979167","89.9153906898161","0.9834054112434387","162.66963784211603","319.4070731644082","0.9826449751853943","103.25190525428923","321.1962242464049","0.038700446486473083","179.17916092218138","358.43213106678655","0.03518021106719971","58.477404226664625","344.8176075082965","0.017451519146561623","180.78444138071896","333.30225041482305","0.014779860153794289","126.38798732383579","316.38191155627766"
"8","0.7359753408852745","0.9904088377952576","121.97926240808825","105.76202662645188","0.9893781542778015","134.0371763939951","93.42847976009404","0.9793996214866638","113.7808526731005","91.61881438398784","0.8886399865150452","146.03324142156865","104.02834191786505","0.7967123985290527","93.15685795802696","104.1368116530697","0.9932024478912354","172.66105302798204","166.7442335280697","0.9930835962295532","85.57856541053923","159.3464971221654","0.9877321720123291","198.11226639093138","241.6276455769497","0.9761759638786316","40.060205397263076","169.55232603360068","0.9606360197067261","183.0172589869281","310.02973978498346","0.8798933029174805","73.64568174274919","90.1355142508988","0.9838293790817261","162.23825891033496","318.5493941855642","0.9828100800514221","102.30639488868465","319.9699685425885","0.03946847841143608","179.29489634395426","357.7151678304757","0.03633205220103264","112.02411726409315","340.2342993812224","0.017628125846385956","180.219806347018","333.71049459001665","0.01625017821788788","124.96428047130311","316.49057573976773"
"9","0.7363628345158171","0.9909676313400269","121.38533847783906","105.32070193670494","0.9904173612594604","133.66682464001227","93.02170204905283","0.9819375872612","115.03172232434642","92.35679423914547","0.8867718577384949","146.37248519199346","103.71976869296185","0.7925328612327576","92.58403703278186","104.23350106298398","0.9935762286186218","172.5976243361928","166.4568713702987","0.9932730197906494","85.74696659262663","159.52665345858685","0.9870526194572449","198.78247229881538","242.79221256222348","0.9764453768730164","40.42265050551471","166.87639354604536","0.9631063342094421","184.7000899969363","310.70535035259957","0.8851960897445679","73.1829714307598","82.29390912351356","0.9830613732337952","163.0048285590278","319.0249174675056","0.9825397729873657","102.58311153237337","320.3252579680587","0.04109276086091995","179.8278569240196","357.22314885232305","0.03637136146426201","111.25097337111929","360.61734089809187","0.01806481182575226","181.17959814133988","332.65674692339604","0.01576113887131214","126.03577856924021","316.6667458863385"
